https://raw.github.com/Edirom/WeGA-ODD/master/src/WeGA_writings.odd.xml, 14324,
https://raw.github.com/faustedition/app/master/faust/src/test/resources/de/faustedition/tei/faust-tei-sample.xml, 14369,
https://raw.github.com/gitpan/Text-TEI-Collate/master/t/data/xml_plain/test1.xml, 3757,
https://raw.github.com/gitpan/Text-TEI-Collate/master/t/data/xml_plain/test2.xml, 3254,
https://raw.github.com/gitpan/Text-TEI-Collate/master/t/data/xml_plain/test3.xml, 3965,
https://raw.github.com/gitpan/Text-TEI-Collate/master/t/data/xml_plain/test4.xml, 4548,
https://raw.github.com/gitpan/Text-TEI-Collate/master/t/data/xml_plain/test5.xml, 5633,
https://raw.github.com/gitpan/Text-TEI-Collate/master/t/data/xml_word/test1.xml, 7360,
https://raw.github.com/gitpan/Text-TEI-Collate/master/t/data/xml_word/test2.xml, 6604,
https://raw.github.com/gitpan/Text-TEI-Collate/master/t/data/xml_word/test3.xml, 6139,
https://raw.github.com/gitpan/Text-TEI-Collate/master/t/data/xml_word/test4.xml, 9123,
https://raw.github.com/gitpan/Text-TEI-Collate/master/t/data/xml_word/test5.xml, 10036,
https://raw.github.com/bleierr/XSLT_Course/master/Confessio_Ferguson.xml, 10664,
https://raw.github.com/TEIC/pureodd/master/pureodd.odd, 14216,
https://raw.github.com/travisbrown/abbot/master/src/odd/TEIAnalytics.odd, 20724,
https://raw.github.com/travisbrown/abbot/master/src/odd/TEIsimple.odd, 14056,
https://raw.github.com/umd-mith/mishnah/master/data/odd/mishnah-witness.odd, 21310,
https://raw.github.com/umd-mith/mishnah/master/data/odd/mishnah-reference.odd, 12778,
https://raw.github.com/tharman/SADE/e5f7dee2959b3633fcea307d02528267357ddb3c/src/modules/text-viewer/resources/tei/stylesheet/rdf/rdf.odd, 779,
https://raw.github.com/chnm/anthologize/master/tests/includes/test.xml, 11770,
https://raw.github.com/chnm/anthologize/master/tests/includes/test.pretty.xml, 19583,
https://raw.github.com/markotom/tei_visualization/master/test/fixtures/documents/PrideAndPrejudice.xml, 34839,
https://raw.github.com/umd-mith/angles/master/resources/tei_all.odd, 3095,
https://raw.github.com/sydb/TEI-in-Libraries/master/BestPractices/lib-header.odd, 88553,
https://raw.github.com/sydb/TEI-in-Libraries/master/BestPractices/level1.odd, 33513,
https://raw.github.com/sydb/TEI-in-Libraries/master/BestPractices/level2.odd, 45553,
https://raw.github.com/sydb/TEI-in-Libraries/master/BestPractices/level3.odd, 58918,
https://raw.github.com/sydb/TEI-in-Libraries/master/BestPractices/level4.odd, 81909,
